ID,Price_250mg,BB_SMILES,truncate_SMILES
EN300-56168,19.0,COc1cc(ccc1C(=O)O)Cl,COc1cccc(Cl)c1
EN300-04309,92.0,CC(=O)Oc1ccc(cc1)CC(C(=O)O)N2C(=O)c3ccccc3C2=O,CC(=O)Oc1ccc(CCN2C(=O)c3ccccc3C2=O)cc1
EN300-06320,92.0,c1cc(ccc1/C=C/2\C(=O)N(C(=S)N2)c3ccc(cc3)F)C(=O)O,O=C1/C(=C\c2ccccc2)NC(=S)N1c1ccc(F)cc1
EN300-04990,116.0,c1cc(cc(c1)S(=O)(=O)N2CCOCC2)c3nnc(n3c4ccc(cc4)F)SCC(=O)O,CSc1nnc(-c2cccc(S(=O)(=O)N3CCOCC3)c2)n1-c1ccc(F)cc1
EN300-06505,152.0,c1cc(ccc1c2nnc(o2)SCC(=O)O)F,CSc1nnc(-c2ccc(F)cc2)o1
EN300-04315,92.0,CC(C(C(=O)O)NS(=O)(=O)c1ccc(cc1)Cl)O,C[C@H](O)CNS(=O)(=O)c1ccc(Cl)cc1
EN300-04319,92.0,CCOc1ccc(cc1)NS(=O)(=O)c2ccc3c(c2)c(cc(n3)O)C(=O)O,CCOc1ccc(NS(=O)(=O)c2ccc3nc(O)ccc3c2)cc1
EN300-04321,116.0,Cc1cccc(c1)NS(=O)(=O)c2ccc3c(c2)c(cc(n3)O)C(=O)O,Cc1cccc(NS(=O)(=O)c2ccc3nc(O)ccc3c2)c1
EN300-06488,92.0,Cc1ccc2c(cc(c(c2n1)OCC(=O)O)Cl)Cl,COc1c(Cl)cc(Cl)c2ccc(C)nc12
EN300-07005,92.0,c1ccc(cc1)CN(c2ccc(cc2)F)S(=O)(=O)c3cc(ccc3Cl)C(=O)O,O=S(=O)(c1ccccc1Cl)N(Cc1ccccc1)c1ccc(F)cc1
EN300-34142,52.0,c1cc(c(cc1OCC(=O)O)Cl)Cl,COc1ccc(Cl)c(Cl)c1
EN300-06297,85.0,CCCCOc1ccc(cc1OCC)C(=O)O,CCCCOc1ccccc1OCC
EN300-18554,49.0,c1cc(ccc1C(=O)O)NC(=O)C2CC2,O=C(Nc1ccccc1)C1CC1
EN300-14988,41.0,Cc1ccc(cc1C(=O)O)S(=O)(=O)N,Cc1ccc(S(N)(=O)=O)cc1
EN300-13028,20.0,c1cc(ccc1c2cc([nH]n2)C(=O)O)Br,Brc1ccc(-c2cc[nH]n2)cc1
EN300-12215,142.0,Cc1csc(n1)SCc2c3ccccc3oc2C(=O)O,Cc1csc(SCc2coc3ccccc23)n1
EN300-13004,19.0,CC(C)(C)c1ccc(cc1)CCC(=O)O,CCc1ccc(C(C)(C)C)cc1
EN300-12879,110.0,c1cc(c(cc1S(=O)(=O)N)C(=O)O)N2CCOCC2,NS(=O)(=O)c1ccc(N2CCOCC2)cc1
EN300-13014,79.0,c1cc(ccc1C2SCCCS2)C(=O)O,c1ccc(C2SCCCS2)cc1
EN300-14132,173.0,c1cc(c(cc1C(=O)O)N2CCCC2=O)Cl,O=C1CCCN1c1ccccc1Cl
EN300-00302,79.0,CC1Cc2ccccc2N1S(=O)(=O)c3cccc(c3)C(=O)O,C[C@H]1Cc2ccccc2N1S(=O)(=O)c1ccccc1
EN300-12922,110.0,c1cc2c(cc1SCC(=O)O)CCC2,CSc1ccc2c(c1)CCC2
EN300-11640,142.0,Cc1ccc(cc1)C(CC(=O)O)NS(=O)(=O)c2ccc(cc2)NC(=O)C,CC(=O)Nc1ccc(S(=O)(=O)N[C@@H](C)c2ccc(C)cc2)cc1
EN300-14731,27.0,c1cc(ccc1c2nnco2)C(=O)O,c1ccc(-c2nnco2)cc1
EN300-13291,142.0,Cc1ccc(cc1)S(=O)(=O)NCC(=O)NCC(=O)O,CNC(=O)CNS(=O)(=O)c1ccc(C)cc1
EN300-10770,125.0,c1ccc(c(c1)[N+](=O)[O-])SCC(=O)O,CSc1ccccc1[N+](=O)[O-]
EN300-12240,288.0,c1ccc(cc1)C2Cc3cc(ccc3C(=O)O2)C(=O)O,O=C1O[C@H](c2ccccc2)Cc2ccccc21
EN300-12369,178.0,c1ccc2c(c1)nc(n2CC(=O)O)c3cscn3,Cn1c(-c2cscn2)nc2ccccc21
EN300-12576,188.0,c1ccc2c(c1)ccc(n2)CCC(=O)O,CCc1ccc2ccccc2n1
EN300-12673,162.0,Cc1ccc(cc1)/C=C/S(=O)(=O)N2CCC(CC2)C(=O)O,Cc1ccc(/C=C/S(=O)(=O)N2CCCCC2)cc1
EN300-09816,86.0,CCCOc1c(cc(cc1Cl)C(=O)O)OC,CCCOc1c(Cl)cccc1OC
EN300-49975,188.0,CN1C(=O)c2ccc(cc2S1(=O)=O)C(=O)O,CN1C(=O)c2ccccc2S1(=O)=O
EN300-00144,183.0,C1CCC(C1)(CC(=O)N2CCOCC2)CC(=O)O,CC1(CC(=O)N2CCOCC2)CCCC1
EN300-10033,92.0,c1cc(ccc1c2c(cn(n2)CCC#N)/C=C(\C#N)/C(=O)O)Cl,N#C/C=C/c1cn(CCC#N)nc1-c1ccc(Cl)cc1
EN300-11100,75.0,c1cc(ccc1c2ccc(s2)C(=O)O)Cl,Clc1ccc(-c2cccs2)cc1
EN300-11101,142.0,c1cc(c(cc1S(=O)(=O)N2CCOCC2)C(=O)O)N3CCCC3,O=S(=O)(c1ccc(N2CCCC2)cc1)N1CCOCC1
EN300-13447,79.0,c1ccc2c(c1)c3c(o2)c(=O)n(cn3)CC(=O)O,Cn1cnc2c(oc3ccccc32)c1=O
EN300-11934,45.0,C1CC(=O)N(C1)CC(=O)O,CN1CCCC1=O
EN300-25433,92.0,Cc1cc(c(o1)C)c2cc(c3cnn(c3n2)C(C)C)C(=O)O,Cc1cc(-c2ccc3cnn(C(C)C)c3n2)c(C)o1
EN300-26324,92.0,Cc1ccc(cc1)n2cnnc2SCC(=O)O,CSc1nncn1-c1ccc(C)cc1
EN300-26327,92.0,CC(C)c1ccc(cc1)n2cnnc2SCC(=O)O,CSc1nncn1-c1ccc(C(C)C)cc1
EN300-25489,25.0,c1cc(oc1)c2cc(no2)C(=O)O,c1coc(-c2ccno2)c1
EN300-26186,110.0,Cc1cccc(c1NC(=O)C)C(=O)O,CC(=O)Nc1ccccc1C
EN300-26175,47.0,c1cc(ccc1c2cc(n[nH]2)C(=O)O)Cl,Clc1ccc(-c2ccn[nH]2)cc1
EN300-24287,142.0,COc1ccc(cc1OCc2ccccc2)/C=C\3/CCn4c3nc5cc(ccc5c4=O)C(=O)O,COc1ccc(/C=C2/CCn3c2nc2ccccc2c3=O)cc1OCc1ccccc1
EN300-29473,142.0,CCOC(=O)NC(=S)Nc1ccccc1C(=O)O,CCOC(=O)NC(=S)Nc1ccccc1
EN300-14390,92.0,c1cc(ccc1CC(=O)O)N2CCCC2=O,Cc1ccc(N2CCCC2=O)cc1
EN300-14396,41.0,c1ccc(cc1)Cn2cc(cn2)C(=O)O,c1ccc(Cn2cccn2)cc1
EN300-26357,19.0,c1ccc2c(c1)c(=O)c3ccccc3n2CC(=O)O,Cn1c2ccccc2c(=O)c2ccccc21
EN300-26340,142.0,c1cc(ccc1c2cnc(o2)CCC(=O)O)F,CCc1ncc(-c2ccc(F)cc2)o1
EN300-25707,288.0,c1ccc2c(c1)CCN(C2)S(=O)(=O)c3cc(cs3)C(=O)O,O=S(=O)(c1cccs1)N1CCc2ccccc2C1
EN300-25713,79.0,C1CC1n2c(nnn2)SCC(=O)O,CSc1nnnn1C1CC1
EN300-25515,183.0,Cc1cc(sc1C(=O)O)NC(=O)C2CC2,Cc1csc(NC(=O)C2CC2)c1
EN300-24326,19.0,c1cc2c(cc1CCC(=O)O)OCO2,CCc1ccc2c(c1)OCO2
EN300-24327,142.0,CCn1c2ccccc2n(c1=O)CC(=O)O,CCn1c(=O)n(C)c2ccccc21
EN300-11785,91.0,CC(C(=O)O)Oc1ccc(cc1)C(C)(C)C,CCOc1ccc(C(C)(C)C)cc1
EN300-15251,142.0,CC(=O)N1C(CSC1c2ccco2)C(=O)O,CC(=O)N1CCS[C@H]1c1ccco1
EN300-26719,79.0,Cc1ccc(cc1)CNC(=O)NC(CC(C)C)C(=O)O,Cc1ccc(CNC(=O)NCCC(C)C)cc1
EN300-26265,188.0,Cc1ccc(cc1)C(CC(=O)O)NC(=O)N,Cc1ccc([C@H](C)NC(N)=O)cc1
EN300-24507,240.0,C1CCC(=C(C1)C(=O)O)Cl,ClC1=CCCCC1
EN300-24541,142.0,Cc1cccc(c1)n2c(c(cn2)C(=O)O)C(F)(F)F,Cc1cccc(-n2nccc2C(F)(F)F)c1
EN300-15438,92.0,Cc1c(ccc(n1)c2cccc(c2)Br)C(=O)O,Cc1cccc(-c2cccc(Br)c2)n1
EN300-00185,79.0,CC(C(=O)O)NC(=O)c1ccc(cc1)Cl,CCNC(=O)c1ccc(Cl)cc1
EN300-23792,188.0,c1c(csc1S(=O)(=O)N)C(=O)O,NS(=O)(=O)c1cccs1
EN300-26791,103.0,Cc1ccc2nc(cn2c1)COc3ccccc3C(=O)O,Cc1ccc2nc(COc3ccccc3)cn2c1
EN300-08260,19.0,c1ccc2c(c1)NC(=O)C(S2)CC(=O)O,C[C@@H]1Sc2ccccc2NC1=O
EN300-08582,347.0,c1c(c(cc2c1S(=O)(=O)N=C3N2CCCCC3)Cl)C(=O)O,O=S1(=O)N=C2CCCCCN2c2cc(Cl)ccc21
EN300-11148,142.0,CC1(C(=O)NC(=O)N1)CSc2ccccc2C(=O)O,C[C@@]1(CSc2ccccc2)NC(=O)NC1=O
EN300-24319,142.0,c1c(cc(c2c1OCCO2)Cl)CC(=O)O,Cc1cc(Cl)c2c(c1)OCCO2
EN300-24320,28.0,c1cc(cc(c1)F)CCC(=O)O,CCc1cccc(F)c1
EN300-28968,19.0,Cc1ccc2c(c1)cc([nH]2)C(=O)O,Cc1ccc2[nH]ccc2c1
EN300-00500,331.0,c1cc(ccc1NS(=O)(=O)c2cc(ccc2Cl)C(=O)O)Br,O=S(=O)(Nc1ccc(Br)cc1)c1ccccc1Cl
EN300-28564,142.0,c1cc(ccc1C(=S)N)C(=O)O,NC(=S)c1ccccc1
EN300-25524,127.0,Cc1ccc(cc1)c2cnc(o2)CCC(=O)O,CCc1ncc(-c2ccc(C)cc2)o1
EN300-27355,92.0,COC(=O)c1ccc2c(c1)nc([nH]c2=O)Cc3ccccc3C(=O)O,COC(=O)c1ccc2c(=O)[nH]c(Cc3ccccc3)nc2c1
EN300-25415,92.0,C=C1c2ccccc2C(=O)N1CC(=O)O,C=C1c2ccccc2C(=O)N1C
EN300-29199,183.0,c1cc(nn2c1nnn2)N3CCC(CC3)C(=O)O,c1cc2nnnn2nc1N1CCCCC1
EN300-29208,142.0,c1ccc(cc1)Oc2ccc(cc2C(=O)O)[N+](=O)[O-],O=[N+]([O-])c1ccc(Oc2ccccc2)cc1
EN300-29227,146.0,c1ccc2c(c1)CCOC2C(=O)O,c1ccc2c(c1)CCOC2
EN300-25321,168.0,Cc1c2c(cc(nc2on1)c3ccco3)C(=O)O,Cc1noc2nc(-c3ccco3)ccc12
EN300-25333,188.0,Cc1cc(c(o1)C)c2cc(c3c(noc3n2)C)C(=O)O,Cc1cc(-c2ccc3c(C)noc3n2)c(C)o1
EN300-27261,58.0,c1cc(ncc1C(=O)O)n2cncn2,c1ccc(-n2cncn2)nc1
EN300-29220,142.0,Cc1c(n[nH]c(=O)c1C(=O)O)C,Cc1cc(=O)[nH]nc1C
EN300-24409,142.0,COCCOc1cc(c(cc1OC)C(=O)O)[N+](=O)[O-],COCCOc1cc([N+](=O)[O-])ccc1OC
EN300-24503,110.0,Cc1ccccc1NS(=O)(=O)c2ccc(c(c2)C(=O)O)C,Cc1ccc(S(=O)(=O)Nc2ccccc2C)cc1
EN300-24554,19.0,C1[C@H](NC(=O)S1)C(=O)O,O=C1NCCS1
EN300-24383,188.0,Cc1c2c([nH]c(nc2=O)CN3CCCCC3)sc1C(=O)O,Cc1csc2[nH]c(CN3CCCCC3)nc(=O)c12
EN300-11533,142.0,c1ccc(cc1)CN(CCC(=O)O)S(=O)(=O)c2ccccc2Cl,CCN(Cc1ccccc1)S(=O)(=O)c1ccccc1Cl
EN300-07143,88.0,c1cc(sc1S(=O)(=O)N2CCC(CC2)C(=O)O)Br,O=S(=O)(c1ccc(Br)s1)N1CCCCC1
EN300-11322,79.0,C1CC(N(C1)C(=O)C23CC4CC(C2)CC(C4)C3)C(=O)O,O=C(N1CCCC1)C12CC3CC(CC(C3)C1)C2
EN300-07268,49.0,c1cc2c(cc1C(=O)O)[nH]c(=O)c(=O)[nH]2,O=c1[nH]c2ccccc2[nH]c1=O
EN300-09440,92.0,CC1CCCN(C1)S(=O)(=O)c2cccc(c2)C(=O)O,C[C@H]1CCCN(S(=O)(=O)c2ccccc2)C1
EN300-10978,79.0,CC(C(=O)O)NS(=O)(=O)c1ccc2c(c1)OCCCO2,CCNS(=O)(=O)c1ccc2c(c1)OCCCO2
EN300-08352,120.0,c1ccc2c(c1)cccc2CC(=O)Nc3ccccc3C(=O)O,O=C(Cc1cccc2ccccc12)Nc1ccccc1
EN300-08355,39.0,Cc1cccc(c1)C(=O)Nc2ccccc2C(=O)O,Cc1cccc(C(=O)Nc2ccccc2)c1
EN300-18614,116.0,CSCCC(C(=O)O)NC(=O)c1ccc(o1)[N+](=O)[O-],CSCCCNC(=O)c1ccc([N+](=O)[O-])o1
EN300-08356,92.0,CSCCC(C(=O)O)NC(=O)c1ccccc1Br,CSCCCNC(=O)c1ccccc1Br
EN300-08841,30.0,c1ccc2cc(ccc2c1)OCc3ccc(o3)C(=O)O,c1coc(COc2ccc3ccccc3c2)c1
EN300-11524,142.0,CC(=O)Nc1ccc(c(c1)S(=O)(=O)NCC(=O)O)OC,CNS(=O)(=O)c1cc(NC(C)=O)ccc1OC
EN300-07610,65.0,c1cc(c(c(c1)Cl)Cl)/C=C/C(=O)O,C=Cc1cccc(Cl)c1Cl
EN300-00295,113.0,c1cc(cc(c1)S(=O)(=O)N2CCCCCC2)C(=O)O,O=S(=O)(c1ccccc1)N1CCCCCC1
EN300-08677,188.0,Cc1c(c(sc1C(=O)OC)S(=O)(=O)NCCC(=O)O)C(=O)OC,CCNS(=O)(=O)c1sc(C(=O)OC)c(C)c1C(=O)OC
EN300-66975,19.0,CN(C)CC(=O)O,CN(C)C
EN300-09013,92.0,CN(c1ccccc1)C(=O)/C=C/C(=O)O,C=CC(=O)N(C)c1ccccc1
EN300-09403,92.0,CCN(CC)C(=O)CSCC(=O)O,CCN(CC)C(=O)CSC
EN300-50310,288.0,c1c(csc1c2nc(cs2)CC(=O)O)Br,Cc1csc(-c2cc(Br)cs2)n1
EN300-10047,105.0,c1cc(c(c(c1)Cl)c2nc(cs2)CC(=O)O)Cl,Cc1csc(-c2c(Cl)cccc2Cl)n1
EN300-26866,92.0,CCCCCOc1ccc2cc([nH]c2c1)C(=O)O,CCCCCOc1ccc2cc[nH]c2c1
EN300-21619,19.0,c1cc(cc(c1)F)C2(CCCC2)C(=O)O,Fc1cccc(C2CCCC2)c1
EN300-10845,110.0,Cc1ccc(cc1C(=O)O)S(=O)(=O)N(C)C,Cc1ccc(S(=O)(=O)N(C)C)cc1
EN300-13487,70.0,CN1CC(=O)N(C1=O)CC(=O)O,CN1CC(=O)N(C)C1=O
EN300-00351,92.0,COc1ccc(cc1)NS(=O)(=O)c2ccc(c(c2)C(=O)O)O,COc1ccc(NS(=O)(=O)c2ccc(O)cc2)cc1
EN300-11448,46.0,c1cc(ccc1c2nc(cs2)CC(=O)O)Cl,Cc1csc(-c2ccc(Cl)cc2)n1
EN300-00693,36.0,c1ccc2c(c1)c(cc(n2)c3cccnc3)C(=O)O,c1cncc(-c2ccc3ccccc3n2)c1
EN300-11472,142.0,CC(CCc1ccccc1)NS(=O)(=O)c2ccc(c(c2)C(=O)O)Cl,C[C@@H](CCc1ccccc1)NS(=O)(=O)c1ccc(Cl)cc1
EN300-07741,110.0,Cc1ccc(cc1)Cn2c(c(c(n2)C)C(=O)O)C,Cc1ccc(Cn2nc(C)cc2C)cc1
EN300-09564,188.0,c1ccc2c(c1)[nH]c3n2c(nn3)SCC(=O)O,CSc1nnc2[nH]c3ccccc3n12
EN300-09571,105.0,c1cc(c(cc1C(=O)O)S(=O)(=O)NCC2CCCO2)Cl,O=S(=O)(NC[C@H]1CCCO1)c1ccccc1Cl
EN300-10067,142.0,Cc1c(cc(s1)C(=O)O)c2ccc(cc2)OC,COc1ccc(-c2ccsc2C)cc1
EN300-10310,92.0,c1cc2c(cc1S(=O)(=O)N3CCC(CC3)C(=O)O)OCCCO2,O=S(=O)(c1ccc2c(c1)OCCCO2)N1CCCCC1
EN300-08678,188.0,Cc1c(c(sc1C(=O)OC)S(=O)(=O)NCC(=O)O)C(=O)OC,CNS(=O)(=O)c1sc(C(=O)OC)c(C)c1C(=O)OC
EN300-07745,55.0,Cc1cc(c(n1c2ccc(cc2)OC)C)/C=C(\C#N)/C(=O)O,COc1ccc(-n2c(C)cc(/C=C\C#N)c2C)cc1
EN300-07750,142.0,CCC1(C(=O)N(C(=O)N1)CC(=O)O)CC,CCC1(CC)NC(=O)N(C)C1=O
EN300-09101,92.0,Cc1nnc(n1c2ccc(cc2)OC)SCC(=O)O,COc1ccc(-n2c(C)nnc2SC)cc1
EN300-10173,142.0,COc1ccc(cc1)c2c(cn(n2)CCC#N)/C=C(/C#N)\C(=O)O,COc1ccc(-c2nn(CCC#N)cc2/C=C/C#N)cc1
EN300-10174,288.0,CCc1cc(sc1C)C(=O)O,CCc1ccsc1C
EN300-11243,19.0,c1cc(oc1)CCC(=O)O,CCc1ccco1
EN300-12905,194.0,c1cc(cc(c1)Br)CSCC(=O)O,CSCc1cccc(Br)c1
EN300-09024,92.0,CN(C1CCCCC1)C(=O)CSCC(=O)O,CSCC(=O)N(C)C1CCCCC1
EN300-10802,92.0,Cc1ccc(cc1C)S(=O)(=O)NC(C(C)C)C(=O)O,Cc1ccc(S(=O)(=O)NCC(C)C)cc1C
EN300-11252,92.0,Cc1ccc(cc1C(=O)O)S(=O)(=O)NCc2ccco2,Cc1ccc(S(=O)(=O)NCc2ccco2)cc1
EN300-07617,142.0,CCc1c(cc(s1)C(=O)O)C,CCc1sccc1C
EN300-07371,116.0,CSCCC(C(=O)O)NS(=O)(=O)c1c(cccc1Cl)Cl,CSCCCNS(=O)(=O)c1c(Cl)cccc1Cl
EN300-07601,92.0,Cc1c(c(sc1C(=O)OC)S(=O)(=O)NC(CCSC)C(=O)O)C(=O)OC,COC(=O)c1sc(S(=O)(=O)NCCCSC)c(C(=O)OC)c1C
EN300-09442,40.0,CC(C)NS(=O)(=O)c1cccc(c1)C(=O)O,CC(C)NS(=O)(=O)c1ccccc1
EN300-09248,92.0,c1ccc(cc1)c2nnnn2/C(=C/c3ccco3)/C(=O)O,C(=C\n1nnnc1-c1ccccc1)\c1ccco1
EN300-08898,19.0,c1ccc(cc1)C(c2ccccc2)SCC(=O)O,CSC(c1ccccc1)c1ccccc1
EN300-50340,142.0,CC(C)c1ccc(c(c1)O)C(=O)O,CC(C)c1cccc(O)c1
EN300-11456,98.0,c1ccc(c(c1)C(=O)O)NC(=O)c2ccc(cc2)Cl,O=C(Nc1ccccc1)c1ccc(Cl)cc1
EN300-11458,19.0,c1ccc(c(c1)C(=O)O)SC(F)F,FC(F)Sc1ccccc1
EN300-22401,78.0,CN1C(=O)c2ccc(cc2C1=O)C(=O)O,CN1C(=O)c2ccccc2C1=O
EN300-11559,92.0,Cc1c(c([nH]c1C(=O)O)C)C(=O)OC(C)C,Cc1c[nH]c(C)c1C(=O)OC(C)C
EN300-11580,142.0,c1cc(=O)n([nH]c1=O)CCC(=O)O,CCn1[nH]c(=O)ccc1=O
EN300-10734,142.0,c1ccc(cc1)C23CCC(=O)N2C(CS3)C(=O)O,O=C1CC[C@@]2(c3ccccc3)SCCN12
EN300-11544,39.0,CC(c1ccccc1)N2CC(CC2=O)C(=O)O,C[C@@H](c1ccccc1)N1CCCC1=O
EN300-05131,119.0,CC1CCCC(N1C(=O)COc2ccc(cc2)C(=O)O)C,CC1CCCC(C)N1C(=O)COc1ccccc1
EN300-00355,122.0,c1c(c(cc(c1S(=O)(=O)N2CCOCC2)Cl)Cl)C(=O)O,O=S(=O)(c1ccc(Cl)cc1Cl)N1CCOCC1
EN300-11928,132.0,CC1(C(=O)N(C(=O)N1)CC(=O)O)C2CC2,CN1C(=O)N[C@@](C)(C2CC2)C1=O
EN300-07580,188.0,c1c(c(c(c(c1F)F)N2C(=O)CCC(=N2)C(=O)O)F)F,O=C1CCC=NN1c1c(F)c(F)cc(F)c1F
EN300-07990,96.0,c1cc(ccc1c2nnc(n2CC3CCCO3)SCC(=O)O)F,CSc1nnc(-c2ccc(F)cc2)n1C[C@H]1CCCO1
EN300-09135,86.0,CCCOc1c(cc(cc1Cl)C(=O)O)OCC,CCCOc1c(Cl)cccc1OCC
EN300-07561,92.0,C1CCc2c(c3c(=O)[nH]c(nc3s2)CSCC(=O)O)C1,CSCc1nc2sc3c(c2c(=O)[nH]1)CCCC3
EN300-07977,116.0,c1ccc(c(c1)C(CC(=O)O)NC(=O)N)Cl,C[C@H](NC(N)=O)c1ccccc1Cl
EN300-07978,55.0,Cc1cc(c(n1c2cccc(c2Cl)Cl)C)/C=C(\C#N)/C(=O)O,Cc1cc(/C=C\C#N)c(C)n1-c1cccc(Cl)c1Cl
EN300-06282,92.0,Cc1ccc(cc1C)S(=O)(=O)NCC(=O)NCC(=O)O,CNC(=O)CNS(=O)(=O)c1ccc(C)c(C)c1
EN300-06283,154.0,c1cc(c(cc1Br)F)OCC(=O)O,COc1ccc(Br)cc1F
EN300-07703,92.0,Cc1ccc(cc1C)SCC(=O)O,CSc1ccc(C)c(C)c1
EN300-07704,136.0,Cc1ccc(c(c1)C)SCC(=O)O,CSc1ccc(C)cc1C
EN300-08814,116.0,Cc1cc(nc(n1)SCc2ccccc2C(=O)O)C,Cc1cc(C)nc(SCc2ccccc2)n1
EN300-08821,92.0,CCC1(C(=O)N(C(=O)N1)CC(=O)O)c2ccccc2,CC[C@]1(c2ccccc2)NC(=O)N(C)C1=O
EN300-08822,288.0,CCCC1(C(=O)N(C(=O)N1)CC(=O)O)CCC,CCCC1(CCC)NC(=O)N(C)C1=O
EN300-08823,142.0,Cn1c(nnn1)SCC(=O)Nc2ccc(cc2)C(=O)O,Cn1nnnc1SCC(=O)Nc1ccccc1
EN300-00362,168.0,Cc1ccc(cc1)S(=O)(=O)N2CCCCC2C(=O)O,Cc1ccc(S(=O)(=O)N2CCCCC2)cc1
EN300-07867,79.0,c1ccc(cc1)c2nnc(n2c3ccccc3)SCC(=O)O,CSc1nnc(-c2ccccc2)n1-c1ccccc1
EN300-07803,110.0,Cn1c2ccc(cc2nc1CCC(=O)O)S(=O)(=O)N(C)C,CCc1nc2cc(S(=O)(=O)N(C)C)ccc2n1C
EN300-09127,55.0,Cc1cc(c(n1c2cccc(c2)Cl)C)/C=C(\C#N)/C(=O)O,Cc1cc(/C=C\C#N)c(C)n1-c1cccc(Cl)c1
EN300-06376,88.0,COc1ccc(cc1)N(Cc2ccccc2)S(=O)(=O)c3ccc(c(c3)C(=O)O)Cl,COc1ccc(N(Cc2ccccc2)S(=O)(=O)c2ccc(Cl)cc2)cc1
EN300-06800,124.0,Cc1nnc(n1c2ccccc2)SCC(=O)O,CSc1nnc(C)n1-c1ccccc1
EN300-09561,142.0,Cc1ccccc1c2c(cn(n2)c3ccccc3)C(=O)O,Cc1ccccc1-c1ccn(-c2ccccc2)n1
EN300-09059,92.0,c1ccc(c(c1)c2nnc(n2c3cccc(c3)C(F)(F)F)SCC(=O)O)Br,CSc1nnc(-c2ccccc2Br)n1-c1cccc(C(F)(F)F)c1
EN300-07881,62.0,c1cc(c(c(c1)Cl)SCC(=O)O)Cl,CSc1c(Cl)cccc1Cl
EN300-06256,79.0,CCOc1cc(ccc1OCCOc2ccccc2)C(=O)O,CCOc1ccccc1OCCOc1ccccc1
EN300-06036,234.0,Cc1ccc2c(c1)c(c3c(n2)CCCC3)C(=O)O,Cc1ccc2nc3c(cc2c1)CCCC3
EN300-08872,109.0,CC(C)(C)C1CCc2c(cc(s2)C(=O)O)C1,CC(C)(C)[C@H]1CCc2sccc2C1
EN300-06698,183.0,COCc1c2ccccc2oc1C(=O)O,COCc1coc2ccccc12
EN300-09157,142.0,c1ccc(cc1)c2csc3c2c(ncn3)Sc4ccccc4C(=O)O,c1ccc(Sc2ncnc3scc(-c4ccccc4)c23)cc1
EN300-09321,159.0,Cc1c2c(=O)[nH]c(nc2sc1C(=O)O)C,Cc1nc2scc(C)c2c(=O)[nH]1
EN300-00008,280.0,Cc1ccc(c(c1)SCC(=O)O)C,CSc1cc(C)ccc1C
EN300-21259,19.0,Cc1ccc(s1)C(=O)O,Cc1cccs1
EN300-52322,153.0,c1cscc1C(=O)NCC(=O)O,CNC(=O)c1ccsc1
EN300-51735,54.0,CN(C)CCN1CC(CC1=O)C(=O)O,CN(C)CCN1CCCC1=O
EN300-00787,60.0,c1ccc2c(c1)c(n[nH]c2=O)C(=O)O,O=c1[nH]ncc2ccccc12
EN300-00318,103.0,c1ccc(c(c1)C(=O)O)NS(=O)(=O)c2cccs2,O=S(=O)(Nc1ccccc1)c1cccs1
EN300-50238,79.0,CN(CC(=O)O)C(=O)c1ccc(s1)Br,CN(C)C(=O)c1ccc(Br)s1
EN300-00335,92.0,c1cc(c(cc1C(=O)O)S(=O)(=O)N2CCCC2)Cl,O=S(=O)(c1ccccc1Cl)N1CCCC1
EN300-20353,91.0,COc1cc(ccc1C(=O)O)SC,COc1cccc(SC)c1
EN300-00687,36.0,c1ccc2c(c1)c(cc(n2)c3ccncc3)C(=O)O,c1ccc2nc(-c3ccncc3)ccc2c1
EN300-00001,36.0,COc1cc2ccccc2cc1C(=O)O,COc1ccc2ccccc2c1
EN300-00179,92.0,C1COC(=CO1)C(=O)O,C1=COCCO1
EN300-00809,19.0,c1c(cc(nc1O)O)C(=O)O,Oc1cccc(O)n1
EN300-21827,116.0,c1cc(sc1CCCC(=O)O)Br,CCCc1ccc(Br)s1
EN300-50241,96.0,Cc1c(cno1)C(=O)Nc2ccc(cc2)CC(=O)O,Cc1ccc(NC(=O)c2cnoc2C)cc1
EN300-50242,96.0,Cc1c(cno1)C(=O)Nc2cccc(c2)C(=O)O,Cc1oncc1C(=O)Nc1ccccc1
EN300-51887,188.0,CNS(=O)(=O)CC(=O)O,CNS(C)(=O)=O
EN300-50276,92.0,Cc1cc(c(n1c2ccc(cc2)Cl)C)C(=O)O,Cc1ccc(C)n1-c1ccc(Cl)cc1
EN300-00464,79.0,Cc1cc(ccc1F)S(=O)(=O)Nc2ccc(cc2)C(=O)O,Cc1cc(S(=O)(=O)Nc2ccccc2)ccc1F
EN300-00700,233.0,c1ccc2c(c1)CCN(C2CC(=O)O)S(=O)(=O)c3cccs3,C[C@H]1c2ccccc2CCN1S(=O)(=O)c1cccs1
EN300-20709,19.0,CC(=CC(=O)O)C,C=C(C)C
EN300-53441,43.0,COCCOc1ccccc1C(=O)O,COCCOc1ccccc1
EN300-00305,92.0,c1cc(cc(c1)S(=O)(=O)Nc2cccc(c2)C(F)(F)F)C(=O)O,O=S(=O)(Nc1cccc(C(F)(F)F)c1)c1ccccc1
EN300-00294,22.0,CN(C)S(=O)(=O)c1cccc(c1)C(=O)O,CN(C)S(=O)(=O)c1ccccc1
EN300-00349,92.0,c1ccc(cc1)CNS(=O)(=O)c2ccc(c(c2)C(=O)O)O,O=S(=O)(NCc1ccccc1)c1ccc(O)cc1
